  -7.9612272e-01  -3.6188643e-01
  -5.7374267e-01   4.7879200e-01
  -8.4955063e-01  -8.5716120e-02
   5.8153875e-01  -1.9035347e-01
  -1.8869978e-01  -5.7208927e-01
   8.4283074e-01  -1.0916219e-01
  -1.0883677e-01  -8.4263118e-01
   3.1474687e-01   8.4165011e-01
   8.5817245e-01   4.8968745e-01
   4.8661068e-01  -8.6081566e-01
  -6.1761590e-01  -3.2670910e-01
   3.2173695e-01  -2.1840481e-01
   8.1524691e-01  -8.5296203e-01
  -8.5293047e-01  -8.1708481e-01
   8.5311187e-01   8.1689479e-01
  -1.3153891e-01   4.6800551e-01
   8.2500073e-01   8.4063681e-02
   8.4244828e-02  -8.2665665e-01
  -4.3718909e-02  -1.7945628e-01
   4.5794107e-01   7.4681360e-02
   8.9369079e-02  -4.6347888e-01
   4.5972592e-01   4.7881713e-01
  -4.3644899e-01   5.7473990e-01
  -5.0462687e-01  -4.7649415e-01
   4.5348415e-01  -4.9045522e-01
   4.0477844e-01   6.8191064e-01
   6.0924842e-01   3.3670056e-01
  -2.5637114e-01   8.4443613e-01
  -3.5042798e-01  -5.6879871e-02
  -2.7056205e-01   3.0575901e-01
   1.7262149e-02   1.9644885e-01
  -1.8366646e-01  -1.9698118e-02
  -6.2461641e-01   2.4266558e-01
  -1.2317193e-01   8.8240723e-01
  -5.1957297e-02  -5.1666804e-01
   5.2185589e-01  -6.1327165e-02
  -8.5861257e-01  -5.0258218e-01
  -8.5863819e-01   3.3628376e-01
   1.3857608e-01   8.3644486e-01
  -7.6465699e-01   3.9164942e-02
   1.7250806e-01   4.2293010e-01
   3.1115974e-01   3.4668263e-01
  -3.1111533e-01  -2.8173204e-01
   9.9595413e-02  -7.1105608e-02
   8.9372872e-02   6.7855407e-01
  -8.7843069e-01   6.8793755e-02
  -5.5355723e-01   8.5599352e-01
   7.1741969e-01  -2.0107698e-01
  -2.0101251e-01  -7.1508535e-01
  -8.7514725e-01  -2.4951788e-01
   7.1626297e-01  -9.1344014e-01
  -9.1334918e-01  -7.1824278e-01
   9.1325716e-01   7.1766208e-01
  -6.7998692e-01   5.0788265e-01
   3.4247052e-01  -3.6842631e-01
   3.2991065e-01  -6.2394347e-01
  -6.7776328e-02   6.4850797e-01
  -1.4324473e-01   1.5312684e-01
  -5.6024027e-01   3.4484406e-01
   3.1335921e-01   1.7624049e-01
  -3.0519683e-01   4.8194151e-01
  -4.5654130e-01   4.6257438e-02
  -1.8524101e-01  -3.1427013e-01
   7.0683993e-02  -3.1228774e-01
  -3.7648990e-01  -1.8738328e-01
   2.8517127e-02   3.6215762e-01
  -6.9951917e-01  -5.8414543e-02
   2.3967904e-01  -7.4798878e-02
   1.9314294e-01   5.6363204e-01
   3.1822154e-01   5.7999656e-01
   2.0604100e-01  -3.4203524e-01
   4.5665167e-01  -1.6844783e-01
  -1.5699111e-01  -4.4249779e-01
   3.6547876e-02  -5.7281221e-01
   5.7141705e-01   3.0140473e-02
  -1.4310782e-01   7.6581763e-01
   3.1282962e-01   3.6146436e-02
